source_file,row_id,qid,method,policy,policy_display,experiment_group,question,final_action,correct,answered,history_index,step,action,last_action,remaining_budget,num_evidence,best_answer,best_answer_weight,best_utility,delta_uncertainty,evidence_gain,answer_utility,continue_utility,service_utility,generation_entropy,utility_uncertainty,stability_score,total_uncertainty,retrieval_uncertainty,conflict_uncertainty,stability_uncertainty
phase5_G_selective_predictions.json,34,34,decision_loop,selective,Selective,policy_sweep,When did the first free election take place?,ANSWER,1,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,1492,0.4015,0.1743,0.0208,0.0,0.2927,0.4091,0.1927,0.9292,0.8257,0.3687,0.7881,0.8257,0.5985,0.6313
phase5_G_selective_predictions.json,34,34,decision_loop,selective,Selective,policy_sweep,When did the first free election take place?,ANSWER,1,1,3,3,ANSWER,RETRIEVE_MORE,0,5,1492,0.3995,0.1743,0.0089,0.0,0.2918,0.2794,0.0918,0.9279,0.8257,0.3677,0.7881,0.8257,0.6005,0.6323
phase5_G_selective_predictions.json,35,35,decision_loop,selective,Selective,policy_sweep,Of what discipline is ethology a branch?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,zoology,0.451,0.1628,0.135,0.1628,0.2631,0.6179,0.2631,0.972,0.8372,0.16,0.865,0.8372,0.549,0.84
phase5_G_selective_predictions.json,35,35,decision_loop,selective,Selective,policy_sweep,Of what discipline is ethology a branch?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,zoology,0.3276,0.1628,0.0111,0.0,0.2288,0.4283,0.1288,0.9829,0.8372,0.2041,0.8539,0.8372,0.6724,0.7959
phase5_G_selective_predictions.json,35,35,decision_loop,selective,Selective,policy_sweep,Of what discipline is ethology a branch?,ANSWER,1,1,3,3,RETRIEVE_MORE,RERANK,1,3,zoology,0.451,0.1628,0.0339,0.0,0.2931,0.4256,0.1931,0.972,0.8372,0.31,0.82,0.8372,0.549,0.69
phase5_G_selective_predictions.json,35,35,decision_loop,selective,Selective,policy_sweep,Of what discipline is ethology a branch?,ANSWER,1,1,4,4,STOP,RETRIEVE_MORE,0,5,zoology,0.3276,0.1628,0.0,0.0,0.2288,0.2989,0.0288,0.9829,0.8372,0.2041,0.8539,0.8372,0.6724,0.7959
phase5_G_selective_predictions.json,36,36,decision_loop,selective,Selective,policy_sweep,What New Haven trial is known to be the longest in the history of Connecticut?,ANSWER,0,1,1,1,RERANK,,2,3,bridgeport,0.3993,0.1679,0.1099,0.1679,0.2313,0.6287,0.2313,0.9902,0.8321,0.0799,0.8901,0.8321,0.6007,0.9201
phase5_G_selective_predictions.json,36,36,decision_loop,selective,Selective,policy_sweep,What New Haven trial is known to be the longest in the history of Connecticut?,ANSWER,0,1,2,2,RETRIEVE_MORE,RERANK,2,3,bridgeport,0.3893,0.1679,0.0269,0.0,0.244,0.5629,0.244,0.9778,0.8321,0.1611,0.8633,0.8321,0.6107,0.8389
phase5_G_selective_predictions.json,36,36,decision_loop,selective,Selective,policy_sweep,What New Haven trial is known to be the longest in the history of Connecticut?,ANSWER,0,1,3,3,RERANK,RETRIEVE_MORE,1,5,bridgeport,0.2686,0.1679,0.0,0.0,0.2011,0.4276,0.1011,0.9787,0.8321,0.1576,0.8645,0.8321,0.7314,0.8424
phase5_G_selective_predictions.json,36,36,decision_loop,selective,Selective,policy_sweep,What New Haven trial is known to be the longest in the history of Connecticut?,ANSWER,0,1,4,4,STOP,RERANK,1,3,bridgeport,0.3893,0.1679,0.0012,0.0,0.244,0.4276,0.144,0.9778,0.8321,0.1611,0.8633,0.8321,0.6107,0.8389
phase5_G_selective_predictions.json,37,37,decision_loop,selective,Selective,policy_sweep,In what periodical was the new sovereign status of the Russian Federation first published?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,rossiyskaya gazeta,0.5032,0.1608,0.1678,0.1608,0.2993,0.6084,0.2993,0.9444,0.8392,0.2543,0.8322,0.8392,0.4968,0.7457
phase5_G_selective_predictions.json,37,37,decision_loop,selective,Selective,policy_sweep,In what periodical was the new sovereign status of the Russian Federation first published?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,rossiyskaya gazeta,0.3688,0.1608,0.0249,0.0,0.2687,0.4175,0.1687,0.9432,0.8392,0.3364,0.8073,0.8392,0.6312,0.6636
phase5_G_selective_predictions.json,37,37,decision_loop,selective,Selective,policy_sweep,In what periodical was the new sovereign status of the Russian Federation first published?,ANSWER,1,1,3,3,RETRIEVE_MORE,RERANK,1,3,rossiyskaya gazeta,0.5032,0.1608,0.0201,0.0,0.3293,0.4086,0.2293,0.9444,0.8392,0.4043,0.7872,0.8392,0.4968,0.5957
phase5_G_selective_predictions.json,37,37,decision_loop,selective,Selective,policy_sweep,In what periodical was the new sovereign status of the Russian Federation first published?,ANSWER,1,1,4,4,STOP,RETRIEVE_MORE,0,5,rossiyskaya gazeta,0.3688,0.1608,0.0,0.0,0.2687,0.2826,0.0687,0.9432,0.8392,0.3364,0.8073,0.8392,0.6312,0.6636
phase5_G_selective_predictions.json,38,38,decision_loop,selective,Selective,policy_sweep,The first ship to carry a human through space was called what?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,tardis,0.4063,0.1055,0.0872,0.1055,0.2112,0.6117,0.2112,0.9894,0.8945,0.1077,0.9128,0.8945,0.5937,0.8923
phase5_G_selective_predictions.json,38,38,decision_loop,selective,Selective,policy_sweep,The first ship to carry a human through space was called what?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,tardis,0.2861,0.1055,0.0375,0.0,0.1928,0.4464,0.0928,0.979,0.8945,0.2258,0.8753,0.8945,0.7139,0.7742
phase5_G_selective_predictions.json,38,38,decision_loop,selective,Selective,policy_sweep,The first ship to carry a human through space was called what?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,tardis,0.4816,0.1321,0.0435,0.0266,0.2879,0.4335,0.1879,0.9385,0.8679,0.2997,0.8318,0.8679,0.5184,0.7003
phase5_G_selective_predictions.json,38,38,decision_loop,selective,Selective,policy_sweep,The first ship to carry a human through space was called what?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,tardis,0.3445,0.1321,0.0,0.0,0.2314,0.2964,0.0314,0.9508,0.8679,0.2571,0.847,0.8679,0.6555,0.7429
phase5_G_selective_predictions.json,39,39,decision_loop,selective,Selective,policy_sweep,What is an alloy?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,alloys,0.4483,0.1009,0.0915,0.1009,0.2246,0.6083,0.2246,0.9618,0.8991,0.1116,0.9085,0.8991,0.5517,0.8884
phase5_G_selective_predictions.json,39,39,decision_loop,selective,Selective,policy_sweep,What is an alloy?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,alloys,0.3072,0.1009,0.0324,0.0,0.1982,0.4446,0.0982,0.9723,0.8991,0.2265,0.8761,0.8991,0.6928,0.7735
phase5_G_selective_predictions.json,39,39,decision_loop,selective,Selective,policy_sweep,What is an alloy?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,alloys,0.4843,0.1195,0.0566,0.0187,0.2979,0.4345,0.1979,0.9558,0.8805,0.3728,0.8195,0.8805,0.5157,0.6272
phase5_G_selective_predictions.json,39,39,decision_loop,selective,Selective,policy_sweep,What is an alloy?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,alloys,0.3537,0.1195,0.0,0.0,0.2401,0.293,0.0401,0.954,0.8805,0.3128,0.8372,0.8805,0.6463,0.6872
phase5_G_selective_predictions.json,40,40,decision_loop,selective,Selective,policy_sweep,Where was the Galilean village?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,nazareth,0.5174,0.1696,0.1734,0.1696,0.3075,0.6087,0.3075,0.9324,0.8304,0.2502,0.8266,0.8304,0.4826,0.7498
phase5_G_selective_predictions.json,40,40,decision_loop,selective,Selective,policy_sweep,Where was the Galilean village?,ANSWER,1,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,nazareth,0.4018,0.1696,0.0311,0.0,0.2858,0.4159,0.1858,0.9178,0.8304,0.3443,0.7955,0.8304,0.5982,0.6557
phase5_G_selective_predictions.json,40,40,decision_loop,selective,Selective,policy_sweep,Where was the Galilean village?,ANSWER,1,1,3,3,STOP,RETRIEVE_MORE,0,5,nazareth,0.3769,0.1696,0.0,0.0,0.2658,0.2853,0.0658,0.9314,0.8304,0.2876,0.8152,0.8304,0.6231,0.7124
phase5_G_selective_predictions.json,41,41,decision_loop,selective,Selective,policy_sweep,A fifth terminal was opened in 2008 for which UK airline?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,london heathrow airport,0.4387,0.1389,0.1164,0.1389,0.2443,0.6148,0.2443,0.9773,0.8611,0.1413,0.8836,0.8611,0.5613,0.8587
phase5_G_selective_predictions.json,41,41,decision_loop,selective,Selective,policy_sweep,A fifth terminal was opened in 2008 for which UK airline?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,london heathrow airport,0.3318,0.1389,0.0395,0.0,0.23,0.4362,0.13,0.9532,0.8611,0.2568,0.8442,0.8611,0.6682,0.7432
phase5_G_selective_predictions.json,41,41,decision_loop,selective,Selective,policy_sweep,A fifth terminal was opened in 2008 for which UK airline?,ANSWER,0,1,3,3,STOP,RERANK,1,3,london heathrow airport,0.4332,0.1389,0.0,0.0,0.2617,0.4235,0.1617,0.9682,0.8611,0.2382,0.8527,0.8611,0.5668,0.7618
phase5_G_selective_predictions.json,42,42,decision_loop,selective,Selective,policy_sweep,Does Florida benefit from taxes,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,exemptions,0.5134,0.0871,0.1253,0.0871,0.2641,0.6063,0.2641,0.9304,0.9129,0.2262,0.8747,0.9129,0.4866,0.7738
phase5_G_selective_predictions.json,42,42,decision_loop,selective,Selective,policy_sweep,Does Florida benefit from taxes,ANSWER,0,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,exemptions,0.4189,0.0871,0.0411,0.0,0.2527,0.4332,0.1527,0.8872,0.9129,0.3346,0.8335,0.9129,0.5811,0.6654
phase5_G_selective_predictions.json,42,42,decision_loop,selective,Selective,policy_sweep,Does Florida benefit from taxes,ANSWER,0,1,3,3,STOP,RETRIEVE_MORE,0,5,exemptions,0.4441,0.104,0.0411,0.0169,0.2856,0.2975,0.0856,0.9,0.896,0.417,0.8029,0.896,0.5559,0.583
phase5_G_selective_predictions.json,43,43,decision_loop,selective,Selective,policy_sweep,What two members of city council were convicted of extortion in 2005?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,the mayor and 10 city council members,0.4075,0.1404,0.0834,0.1404,0.2096,0.627,0.2096,0.9626,0.8596,0.0191,0.9166,0.8596,0.5925,0.9809
phase5_G_selective_predictions.json,43,43,decision_loop,selective,Selective,policy_sweep,What two members of city council were convicted of extortion in 2005?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,the mayor and 10 city council members,0.2814,0.1404,0.0416,0.0,0.1943,0.4479,0.0943,0.9706,0.8596,0.1632,0.8749,0.8596,0.7186,0.8368
phase5_G_selective_predictions.json,43,43,decision_loop,selective,Selective,policy_sweep,What two members of city council were convicted of extortion in 2005?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,the mayor and 10 city council members,0.4372,0.1644,0.0481,0.024,0.2847,0.4336,0.1847,0.9778,0.8356,0.2884,0.8268,0.8356,0.5628,0.7116
phase5_G_selective_predictions.json,43,43,decision_loop,selective,Selective,policy_sweep,What two members of city council were convicted of extortion in 2005?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,the mayor and 10 city council members,0.325,0.1644,0.0,0.0,0.2383,0.2919,0.0383,0.9601,0.8356,0.2529,0.8339,0.8356,0.675,0.7471
phase5_G_selective_predictions.json,44,44,decision_loop,selective,Selective,policy_sweep,What can affect how a person is treated?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,sexual_orientation,0.5751,0.1823,0.1986,0.1823,0.3291,0.6099,0.3291,0.8061,0.8177,0.2289,0.8014,0.8177,0.4249,0.7711
phase5_G_selective_predictions.json,44,44,decision_loop,selective,Selective,policy_sweep,What can affect how a person is treated?,ANSWER,0,1,2,2,RETRIEVE_MORE,RETRIEVE_MORE,1,5,sexual_orientation,0.4215,0.1823,0.0126,0.0,0.2931,0.4061,0.1931,0.8763,0.8177,0.3178,0.7888,0.8177,0.5785,0.6822
phase5_G_selective_predictions.json,44,44,decision_loop,selective,Selective,policy_sweep,What can affect how a person is treated?,ANSWER,0,1,3,3,STOP,RETRIEVE_MORE,0,5,sexual_orientation,0.3605,0.1823,0.0,0.0,0.2669,0.2832,0.0669,0.9411,0.8177,0.2935,0.809,0.8177,0.6395,0.7065
phase5_G_selective_predictions.json,45,45,decision_loop,selective,Selective,policy_sweep,What currency did the euro replace in Portugal?,ABSTAIN,0,0,1,1,RETRIEVE_MORE,,2,3,portuguese escudo,0.4241,0.158,0.1189,0.158,0.2439,0.6216,0.2439,0.9831,0.842,0.1216,0.8811,0.842,0.5759,0.8784
phase5_G_selective_predictions.json,45,45,decision_loop,selective,Selective,policy_sweep,What currency did the euro replace in Portugal?,ABSTAIN,0,0,2,2,RERANK,RETRIEVE_MORE,1,5,greek drachma,0.3657,0.158,0.0,0.0,0.2077,0.4382,0.1077,0.9338,0.842,0.0431,0.8948,0.842,0.6343,0.9569
phase5_G_selective_predictions.json,45,45,decision_loop,selective,Selective,policy_sweep,What currency did the euro replace in Portugal?,ABSTAIN,0,0,3,3,RETRIEVE_MORE,RERANK,1,3,portuguese escudo,0.4241,0.158,0.0137,0.0,0.2439,0.4389,0.1439,0.9831,0.842,0.1216,0.8811,0.842,0.5759,0.8784
phase5_G_selective_predictions.json,45,45,decision_loop,selective,Selective,policy_sweep,What currency did the euro replace in Portugal?,ABSTAIN,0,0,4,4,STOP,RETRIEVE_MORE,0,5,greek drachma,0.3657,0.158,0.0,0.0,0.2077,0.3132,0.0077,0.9338,0.842,0.0431,0.8948,0.842,0.6343,0.9569
phase5_G_selective_predictions.json,46,46,decision_loop,selective,Selective,policy_sweep,"Which Chinese suffix means ""area, district, region, ward""?",ABSTAIN,0,0,1,1,RETRIEVE_MORE,,2,3,q,0.5021,0.078,0.1035,0.078,0.2415,0.6052,0.2415,0.9078,0.922,0.1535,0.8965,0.922,0.4979,0.8465
phase5_G_selective_predictions.json,46,46,decision_loop,selective,Selective,policy_sweep,"Which Chinese suffix means ""area, district, region, ward""?",ABSTAIN,0,0,2,2,RERANK,RETRIEVE_MORE,1,5,q,0.3011,0.078,0.0117,0.0,0.186,0.4394,0.086,0.9606,0.922,0.2275,0.8849,0.922,0.6989,0.7725
phase5_G_selective_predictions.json,46,46,decision_loop,selective,Selective,policy_sweep,"Which Chinese suffix means ""area, district, region, ward""?",ABSTAIN,0,0,3,3,STOP,RERANK,1,3,jackson,0.3766,0.0798,0.0,0.0018,0.1695,0.4599,0.0695,0.9869,0.9202,0.0087,0.9549,0.9202,0.6234,0.9913
phase5_G_selective_predictions.json,47,47,decision_loop,selective,Selective,policy_sweep,What was another goal of the invasion of Saxony?,ANSWER,0,1,1,1,RERANK,,2,3,recapture normandy,0.3946,0.0814,0.0488,0.0814,0.1762,0.6155,0.1762,0.9708,0.9186,0.0074,0.9512,0.9186,0.6054,0.9926
phase5_G_selective_predictions.json,47,47,decision_loop,selective,Selective,policy_sweep,What was another goal of the invasion of Saxony?,ANSWER,0,1,2,2,RETRIEVE_MORE,RERANK,2,3,recapture normandy,0.4673,0.099,0.0988,0.0177,0.2675,0.5879,0.2675,0.9551,0.901,0.2969,0.8524,0.901,0.5327,0.7031
phase5_G_selective_predictions.json,47,47,decision_loop,selective,Selective,policy_sweep,What was another goal of the invasion of Saxony?,ANSWER,0,1,3,3,RERANK,RETRIEVE_MORE,1,5,recapture normandy,0.3291,0.099,0.0,0.0,0.2104,0.4285,0.1104,0.9635,0.901,0.2535,0.8672,0.901,0.6709,0.7465
phase5_G_selective_predictions.json,47,47,decision_loop,selective,Selective,policy_sweep,What was another goal of the invasion of Saxony?,ANSWER,0,1,4,4,STOP,RERANK,1,3,recapture normandy,0.4464,0.099,0.0093,0.0,0.2589,0.429,0.1589,0.9722,0.901,0.2904,0.8578,0.901,0.5536,0.7096
phase5_G_selective_predictions.json,48,48,decision_loop,selective,Selective,policy_sweep,In what year was War on the Floor released?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,2013,0.6326,0.1751,0.2376,0.1751,0.3722,0.6119,0.3722,0.7894,0.8249,0.3598,0.7624,0.8249,0.3674,0.6402
phase5_G_selective_predictions.json,48,48,decision_loop,selective,Selective,policy_sweep,In what year was War on the Floor released?,ANSWER,0,1,2,2,STOP,RETRIEVE_MORE,1,5,2013,0.4543,0.1751,0.0,0.0,0.3195,0.3929,0.2195,0.8771,0.8249,0.4084,0.7653,0.8249,0.5457,0.5916
phase5_G_selective_predictions.json,49,49,decision_loop,selective,Selective,policy_sweep,Who was the main opponent that began to argue that the flat canvas did not support Cubism?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,nasser,0.4028,0.091,0.0739,0.091,0.1994,0.6106,0.1994,0.9896,0.909,0.0876,0.9261,0.909,0.5972,0.9124
phase5_G_selective_predictions.json,49,49,decision_loop,selective,Selective,policy_sweep,Who was the main opponent that began to argue that the flat canvas did not support Cubism?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,nasser,0.2996,0.091,0.0437,0.0,0.1889,0.4513,0.0889,0.9625,0.909,0.2151,0.8825,0.909,0.7004,0.7849
phase5_G_selective_predictions.json,49,49,decision_loop,selective,Selective,policy_sweep,Who was the main opponent that began to argue that the flat canvas did not support Cubism?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,nasser,0.4634,0.1071,0.044,0.0161,0.278,0.4361,0.178,0.9669,0.8929,0.3379,0.8385,0.8929,0.5366,0.6621
phase5_G_selective_predictions.json,49,49,decision_loop,selective,Selective,policy_sweep,Who was the main opponent that began to argue that the flat canvas did not support Cubism?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,nasser,0.3467,0.1071,0.0,0.0,0.2277,0.2972,0.0277,0.9491,0.8929,0.2906,0.8491,0.8929,0.6533,0.7094
phase5_H_more_selective_predictions.json,0,0,decision_loop,more_selective,More Selective,policy_sweep,What poet wrote a long poem describing Roman religious holidays?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,ovid,0.6484,0.1815,0.2627,0.1815,0.3977,0.6131,0.3977,0.8082,0.8185,0.4453,0.7373,0.8185,0.3516,0.5547
phase5_H_more_selective_predictions.json,0,0,decision_loop,more_selective,More Selective,policy_sweep,What poet wrote a long poem describing Roman religious holidays?,ANSWER,1,1,2,2,STOP,RETRIEVE_MORE,1,5,ovid,0.4733,0.1815,0.0,0.0,0.3315,0.3892,0.2315,0.8595,0.8185,0.4208,0.7549,0.8185,0.5267,0.5792
phase5_H_more_selective_predictions.json,1,1,decision_loop,more_selective,More Selective,policy_sweep,What is the form of hydrogen and carbon called?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,ortho-para,0.409,0.1404,0.0941,0.1404,0.2199,0.6232,0.2199,0.9822,0.8596,0.0678,0.9059,0.8596,0.591,0.9322
phase5_H_more_selective_predictions.json,1,1,decision_loop,more_selective,More Selective,policy_sweep,What is the form of hydrogen and carbon called?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,ortho-para,0.2859,0.1404,0.0404,0.0,0.2028,0.4441,0.1028,0.9746,0.8596,0.1974,0.8655,0.8596,0.7141,0.8026
phase5_H_more_selective_predictions.json,1,1,decision_loop,more_selective,More Selective,policy_sweep,What is the form of hydrogen and carbon called?,ANSWER,0,1,3,3,RETRIEVE_MORE,RERANK,1,3,ortho-para,0.4489,0.1645,0.0475,0.0241,0.2942,0.4303,0.1942,0.9736,0.8355,0.3151,0.818,0.8355,0.5511,0.6849
phase5_H_more_selective_predictions.json,1,1,decision_loop,more_selective,More Selective,policy_sweep,What is the form of hydrogen and carbon called?,ANSWER,0,1,4,4,STOP,RETRIEVE_MORE,0,5,ortho-para,0.3298,0.1645,0.0,0.0,0.2437,0.29,0.0437,0.9611,0.8355,0.2713,0.8286,0.8355,0.6702,0.7287
phase5_H_more_selective_predictions.json,2,2,decision_loop,more_selective,More Selective,policy_sweep,What adjective did Lawrence Toppman use to describe Craig's portrayal of James Bond?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,bored,0.6383,0.3308,0.3315,0.3308,0.4592,0.6166,0.4592,0.8213,0.6692,0.4346,0.6685,0.6692,0.3617,0.5654
phase5_H_more_selective_predictions.json,2,2,decision_loop,more_selective,More Selective,policy_sweep,What adjective did Lawrence Toppman use to describe Craig's portrayal of James Bond?,ANSWER,1,1,2,2,ANSWER,RETRIEVE_MORE,1,5,bored,0.5064,0.3308,0.0131,0.0,0.425,0.3596,0.325,0.8458,0.6692,0.4948,0.6553,0.6692,0.4936,0.5052
phase5_H_more_selective_predictions.json,3,3,decision_loop,more_selective,More Selective,policy_sweep,To what two islands does the ferry service connect?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,east cowes and cowes,0.4183,0.12,0.0982,0.12,0.2239,0.6136,0.2239,0.9854,0.88,0.1175,0.9018,0.88,0.5817,0.8825
phase5_H_more_selective_predictions.json,3,3,decision_loop,more_selective,More Selective,policy_sweep,To what two islands does the ferry service connect?,ANSWER,0,1,2,2,RERANK,RETRIEVE_MORE,1,5,east cowes and cowes,0.3123,0.12,0.0405,0.0,0.2109,0.4427,0.1109,0.9631,0.88,0.2377,0.8613,0.88,0.6877,0.7623
phase5_H_more_selective_predictions.json,3,3,decision_loop,more_selective,More Selective,policy_sweep,To what two islands does the ferry service connect?,ANSWER,0,1,3,3,STOP,RERANK,1,3,east cowes and cowes,0.4183,0.12,0.0045,0.0,0.2539,0.4267,0.1539,0.9854,0.88,0.2675,0.8568,0.88,0.5817,0.7325
phase5_H_more_selective_predictions.json,4,4,decision_loop,more_selective,More Selective,policy_sweep,What took the place of Mac's Xserve server?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,mac mini and mac pro,0.471,0.1313,0.1278,0.1313,0.2601,0.6078,0.2601,0.9609,0.8687,0.181,0.8722,0.8687,0.529,0.819
phase5_H_more_selective_predictions.json,4,4,decision_loop,more_selective,More Selective,policy_sweep,What took the place of Mac's Xserve server?,ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,mac mini and mac pro,0.3318,0.1313,0.0281,0.0,0.2307,0.4317,0.1307,0.9649,0.8687,0.2775,0.8441,0.8687,0.6682,0.7225
phase5_H_more_selective_predictions.json,4,4,decision_loop,more_selective,More Selective,policy_sweep,What took the place of Mac's Xserve server?,ANSWER,1,1,3,3,RETRIEVE_MORE,RERANK,1,3,mac mini and mac pro,0.471,0.1313,0.0169,0.0,0.2901,0.4213,0.1901,0.9609,0.8687,0.331,0.8272,0.8687,0.529,0.669
phase5_H_more_selective_predictions.json,4,4,decision_loop,more_selective,More Selective,policy_sweep,What took the place of Mac's Xserve server?,ANSWER,1,1,4,4,STOP,RETRIEVE_MORE,0,5,mac mini and mac pro,0.3318,0.1313,0.0,0.0,0.2307,0.2954,0.0307,0.9649,0.8687,0.2775,0.8441,0.8687,0.6682,0.7225
phase5_H_more_selective_predictions.json,5,5,decision_loop,more_selective,More Selective,policy_sweep,What is one example of an application that videoconferencing manufacturers have begun to offer?,ABSTAIN,0,0,1,1,RETRIEVE_MORE,,2,3,live and still image streaming,0.4617,0.0789,0.0852,0.0789,0.2208,0.6043,0.2208,0.9491,0.9211,0.1185,0.9148,0.9211,0.5383,0.8815
phase5_H_more_selective_predictions.json,5,5,decision_loop,more_selective,More Selective,policy_sweep,What is one example of an application that videoconferencing manufacturers have begun to offer?,ABSTAIN,0,0,2,2,RERANK,RETRIEVE_MORE,1,5,live and still image streaming,0.2899,0.0789,0.0265,0.0,0.1818,0.4465,0.0818,0.9753,0.9211,0.2244,0.8883,0.9211,0.7101,0.7756
phase5_H_more_selective_predictions.json,5,5,decision_loop,more_selective,More Selective,policy_sweep,What is one example of an application that videoconferencing manufacturers have begun to offer?,ABSTAIN,0,0,3,3,STOP,RERANK,1,3,live and still image streaming,0.3854,0.0789,0.0,0.0,0.2118,0.439,0.1118,0.9933,0.9211,0.2073,0.897,0.9211,0.6146,0.7927
phase5_H_more_selective_predictions.json,6,6,decision_loop,more_selective,More Selective,policy_sweep,What are Italian dialects termed in the Italian language?,ANSWER,0,1,1,1,RETRIEVE_MORE,,2,3,dialects,0.6918,0.1319,0.2028,0.1319,0.3782,0.6101,0.3782,0.8911,0.8681,0.3837,0.7972,0.8681,0.3082,0.6163
phase5_H_more_selective_predictions.json,6,6,decision_loop,more_selective,More Selective,policy_sweep,What are Italian dialects termed in the Italian language?,ANSWER,0,1,2,2,STOP,RETRIEVE_MORE,1,5,dialects,0.4657,0.1319,0.0018,0.0,0.304,0.4041,0.204,0.919,0.8681,0.4082,0.7954,0.8681,0.5343,0.5918
phase5_H_more_selective_predictions.json,7,7,decision_loop,more_selective,More Selective,policy_sweep,"Along with exhibition and distribution, what business did the Universal Film Manufacturing Company engage in?",ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,movie production,0.5062,0.1815,0.1596,0.1815,0.2932,0.6168,0.2932,0.9133,0.8185,0.1715,0.8404,0.8185,0.4938,0.8285
phase5_H_more_selective_predictions.json,7,7,decision_loop,more_selective,More Selective,policy_sweep,"Along with exhibition and distribution, what business did the Universal Film Manufacturing Company engage in?",ANSWER,1,1,2,2,RERANK,RETRIEVE_MORE,1,5,movie production,0.3761,0.1815,0.0288,0.0,0.2688,0.4206,0.1688,0.928,0.8185,0.2774,0.8116,0.8185,0.6239,0.7226
phase5_H_more_selective_predictions.json,7,7,decision_loop,more_selective,More Selective,policy_sweep,"Along with exhibition and distribution, what business did the Universal Film Manufacturing Company engage in?",ANSWER,1,1,3,3,STOP,RERANK,1,3,movie production,0.4559,0.1815,0.0,0.0,0.2915,0.4132,0.1915,0.9474,0.8185,0.2512,0.8234,0.8185,0.5441,0.7488
phase5_H_more_selective_predictions.json,8,8,decision_loop,more_selective,More Selective,policy_sweep,Whose life was 'Schindler's List' based on?,ANSWER,1,1,1,1,RETRIEVE_MORE,,2,3,oskar schindler,0.6628,0.2277,0.2912,0.2277,0.4236,0.6146,0.4236,0.7817,0.7723,0.4457,0.7088,0.7723,0.3372,0.5543
phase5_H_more_selective_predictions.json,8,8,decision_loop,more_selective,More Selective,policy_sweep,Whose life was 'Schindler's List' based on?,ANSWER,1,1,2,2,STOP,RETRIEVE_MORE,1,5,oskar schindler,0.5082,0.2277,0.0,0.0,0.3613,0.3829,0.2613,0.8603,0.7723,0.4048,0.7368,0.7723,0.4918,0.5952
phase5_H_more_selective_predictions.json,9,9,decision_loop,more_selective,More Selective,policy_sweep,In what presidential election year did Schwarzenegger make a name for himself as a prominent Republican?,ABSTAIN,0,0,1,1,RERANK,,2,3,2008,0.3674,0.1548,0.081,0.1548,0.1995,0.6336,0.1995,0.9919,0.8452,0.0065,0.919,0.8452,0.6326,0.9935
phase5_H_more_selective_predictions.json,9,9,decision_loop,more_selective,More Selective,policy_sweep,In what presidential election year did Schwarzenegger make a name for himself as a prominent Republican?,ABSTAIN,0,0,2,2,RETRIEVE_MORE,RERANK,2,3,2008,0.3674,0.1548,0.045,0.0,0.2295,0.5739,0.2295,0.9919,0.8452,0.1565,0.874,0.8452,0.6326,0.8435
